ID,Item title,Final URL,Image URL,price,sale_price,Contextual keywords
1000000946,비투온 정우성 포스트바이오틱스 올인원 6박스 6개월분 유산균 프리 프로 신 바이오틱스 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000946,https://www.nutrione.co.kr/data/goods/20/12/50/1000000946/1000000946_detail_059.png,160000 KRW,114000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000947,비투온 정우성 프리바이오틱스 코어 6박스 6개월분 FOS 프락토올리고당 유산균 먹이 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000947,https://www.nutrione.co.kr/data/goods/20/12/50/1000000947/1000000947_detail_060.png,116000 KRW,92800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000948,비타슈넬 독일직수입 디 포뮬라 1박스 1개월분 남녀공용 멀티 비타민 미네랄,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000948,https://www.nutrione.co.kr/data/goods/20/12/50/1000000948/1000000948_detail_07.png,34000 KRW,27000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000950,비비랩 전지현 콜라겐 구미 1박스 4주분 석류맛 고함량 저분자 프랑스산 효소 분해,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000950,https://www.nutrione.co.kr/data/goods/20/12/52/1000000950/1000000950_detail_089.png,54800 KRW,42000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000955,[3+1] 뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 1박스 1개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000955,https://www.nutrione.co.kr/data/goods/20/12/53/1000000955/1000000955_detail_061.png,31900 KRW,23900 KRW,"식물성캡슐,루테인,지아잔틴,황반변성,시력,루테인 지아잔틴 164 30캡슐,눈,안구,눈건강,눈영양제,직장인,아버지,노안,노화,어머니,시댁,선물,시어머니,시아버지,안구건강,황반,시각,시력영양제,눈에좋은,눈에 좋은,시력에 좋은,10대,20대,30대,40대,50대,60대,70대,80대,실버,주부,선물,시력에,눈에,노인,어르신,선물,식물성캡슐"
1000000956,뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 2박스 2개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000956,https://www.nutrione.co.kr/data/goods/20/12/53/1000000956/1000000956_detail_061.png,63900 KRW,42900 KRW,"식물성캡슐,루테인,지아잔틴,황반변성,시력,루테인 지아잔틴 164 30캡슐,눈,안구,눈건강,눈영양제,직장인,아버지,노안,노화,어머니,시댁,선물,시어머니,시아버지,안구건강,황반,시각,시력영양제,눈에좋은,눈에 좋은,시력에 좋은,10대,20대,30대,40대,50대,60대,70대,80대,실버,주부,선물,시력에,눈에,노인,어르신,선물,식물성캡슐"
1000000957,뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 6박스 6개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000957,https://www.nutrione.co.kr/data/goods/20/12/53/1000000957/1000000957_detail_083.png,123900 KRW,109000 KRW,"식물성캡슐,루테인,지아잔틴,황반변성,시력,루테인 지아잔틴 164 30캡슐,눈,안구,눈건강,눈영양제,직장인,아버지,노안,노화,어머니,시댁,선물,시어머니,시아버지,안구건강,황반,시각,시력영양제,눈에좋은,눈에 좋은,시력에 좋은,10대,20대,30대,40대,50대,60대,70대,80대,실버,주부,선물,시력에,눈에,노인,어르신,선물,식물성캡슐"
1000000958,비비랩 전지현 콜라겐 업 젤리 1박스 2주분 먹는 저분자 피쉬 어류 펩타이드 젤리 최대함량 피부,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000958,https://www.nutrione.co.kr/data/goods/20/12/53/1000000958/1000000958_detail_02.png,35000 KRW,19800 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000959,비비랩 전지현 콜라겐 업 젤리 4박스 8주분 먹는 저분자 피쉬 어류 펩타이드 젤리 최대함량 피부,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000959,https://www.nutrione.co.kr/data/goods/20/12/53/1000000959/1000000959_detail_010.png,140000 KRW,69900 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000960,비비랩 전지현 콜라겐 업 젤리 6박스 12주분 먹는 저분자 피쉬 어류 펩타이드 젤리 최대함량 피부,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000960,https://www.nutrione.co.kr/data/goods/20/12/53/1000000960/1000000960_detail_0100.png,210000 KRW,99000 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000962,뉴트리원 전립엔 쏘팔메토 옥타플러스 2박스 2개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000962,https://www.nutrione.co.kr/data/goods/21/01/01/1000000962/1000000962_detail_022.png,49900 KRW,39900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000963,뉴트리원 전립엔 쏘팔메토 옥타플러스 3박스 3개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000963,https://www.nutrione.co.kr/data/goods/21/01/01/1000000963/1000000963_detail_02.png,71900 KRW,57900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000964,뉴트리원 전립엔 쏘팔메토 옥타플러스 4박스 4개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000964,https://www.nutrione.co.kr/data/goods/21/01/01/1000000964/1000000964_detail_088.png,89900 KRW,72900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000965,뉴트리원 전립엔 쏘팔메토 옥타플러스 5박스 5개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000965,https://www.nutrione.co.kr/data/goods/21/01/01/1000000965/1000000965_detail_087.png,99900 KRW,87900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000966,뉴트리원 전립엔 쏘팔메토 옥타플러스 6박스 6개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000966,https://www.nutrione.co.kr/data/goods/21/01/01/1000000966/1000000966_detail_058.png,109000 KRW,102900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000967,비타슈넬 독일직수입 식물성 캡슐 알티지 오메가3 2박스 2개월분 혈행 개선 효능 눈건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000967,https://www.nutrione.co.kr/data/goods/21/01/01/1000000967/1000000967_detail_087.png,86900 KRW,55900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000968,비타슈넬 독일직수입 식물성 캡슐 알티지 오메가3 3박스 3개월분 혈행 개선 효능 눈건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000968,https://www.nutrione.co.kr/data/goods/21/01/01/1000000968/1000000968_detail_065.png,128000 KRW,81900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000969,비타슈넬 독일직수입 식물성 캡슐 알티지 오메가3 4박스 4개월분 혈행 개선 효능 눈건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000969,https://www.nutrione.co.kr/data/goods/21/01/01/1000000969/1000000969_detail_057.png,165000 KRW,105900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000971,뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 3박스 3개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000971,https://www.nutrione.co.kr/data/goods/21/01/01/1000000971/1000000971_detail_054.png,69500 KRW,57900 KRW,"식물성캡슐,루테인,지아잔틴,황반변성,시력,루테인 지아잔틴 164 30캡슐,눈,안구,눈건강,눈영양제,직장인,아버지,노안,노화,어머니,시댁,선물,시어머니,시아버지,안구건강,황반,시각,시력영양제,눈에좋은,눈에 좋은,시력에 좋은,10대,20대,30대,40대,50대,60대,70대,80대,실버,주부,선물,시력에,눈에,노인,어르신,선물,식물성캡슐"
1000000972,뉴트리원 쇼핑백 (쇼핑백J),https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000972,https://www.nutrione.co.kr/data/goods/21/01/01/1000000972/1000000972_detail_065.png,500 KRW,500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000973,비비랩 전지현 이너뷰 효소 2박스 2개월분 곡물 발효 소화 역가 보장 아밀라아제 프로테아제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000973,https://www.nutrione.co.kr/data/goods/21/01/02/1000000973/1000000973_detail_084.png,79000 KRW,56900 KRW,"전지현효소,곡물발효효소,이너뷰티,이너뷰,효소,효소다이어트,부모님선물,엄마선물,발효효소,비비랩,비비랩효소,소화제효소,활성효소,30대선물,40대선물,속편한,현미효소"
1000000974,비비랩 전지현 이너뷰 효소 4박스 4개월분 곡물 발효 소화 역가 보장 아밀라아제 프로테아제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000974,https://www.nutrione.co.kr/data/goods/21/01/02/1000000974/1000000974_detail_090.png,139000 KRW,105500 KRW,"전지현효소,곡물발효효소,이너뷰티,이너뷰,효소,효소다이어트,부모님선물,엄마선물,발효효소,비비랩,비비랩효소,소화제효소,활성효소,30대선물,40대선물,속편한,현미효소"
1000000975,비비랩 전지현 이너뷰 효소 6박스 6개월분 곡물 발효 소화 역가 보장 아밀라아제 프로테아제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000975,https://www.nutrione.co.kr/data/goods/21/01/02/1000000975/1000000975_detail_08.png,188000 KRW,157000 KRW,"전지현효소,곡물발효효소,이너뷰티,이너뷰,효소,효소다이어트,부모님선물,엄마선물,발효효소,비비랩,비비랩효소,소화제효소,활성효소,30대선물,40대선물,속편한,현미효소"
1000000976,비비랩 전지현 이너 뷰 콤부차 세븐베리맛 1박스 2주분 발효 프리바이오틱스 홍차 녹차 스코비,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000976,https://www.nutrione.co.kr/data/goods/21/01/02/1000000976/1000000976_detail_090.png,24000 KRW,19000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000981,비비랩 이너이뮨 알로에 2박스 4주분 면역력 피부 장 건강 이너뷰티 면역 다당체 알로에베라,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000981,https://www.nutrione.co.kr/data/goods/21/02/05/1000000981/1000000981_detail_013.png,53000 KRW,42700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000982,비비랩 이너이뮨 알로에 3박스 6주분 면역력 피부 장 건강 이너뷰티 면역 다당체 알로에베라,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000982,https://www.nutrione.co.kr/data/goods/21/02/05/1000000982/1000000982_detail_074.png,75800 KRW,60700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000983,비비랩 이너이뮨 알로에 5박스 10주분 면역력 피부 장 건강 이너뷰티 면역 다당체 알로에베라,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000983,https://www.nutrione.co.kr/data/goods/21/02/05/1000000983/1000000983_detail_046.png,112000 KRW,90000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000984,뉴트리원 정우성 미네랄 플러스 1박스 1개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000984,https://www.nutrione.co.kr/data/goods/21/02/05/1000000984/1000000984_detail_015.png,19800 KRW,15900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000985,뉴트리원 정우성 비타민B 플러스 1박스 1개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000985,https://www.nutrione.co.kr/data/goods/21/02/06/1000000985/1000000985_detail_027.png,32300 KRW,25900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000986,뉴트리원 정우성 진생플러스 1박스 2개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000986,https://www.nutrione.co.kr/data/goods/21/02/06/1000000986/1000000986_detail_046.png,44800 KRW,35900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000988,뉴트리원 전지현 카테킨 플러스 1박스 1개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000988,https://www.nutrione.co.kr/data/goods/21/02/06/1000000988/1000000988_detail_076.png,37300 KRW,29900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000991,뉴트리원 정우성 미네랄 플러스 2박스 2개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000991,https://www.nutrione.co.kr/data/goods/21/02/06/1000000991/1000000991_detail_015.png,37300 KRW,29900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000992,뉴트리원 정우성 미네랄 플러스 4박스 4개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000992,https://www.nutrione.co.kr/data/goods/21/02/06/1000000992/1000000992_detail_018.png,67300 KRW,53900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000993,뉴트리원 정우성 미네랄 플러스 6박스 6개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000993,https://www.nutrione.co.kr/data/goods/21/02/06/1000000993/1000000993_detail_054.png,86200 KRW,69000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000995,뉴트리원 정우성 비타민B 플러스 2박스 2개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000995,https://www.nutrione.co.kr/data/goods/21/02/06/1000000995/1000000995_detail_078.png,62300 KRW,49900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000996,뉴트리원 정우성 비타민B 플러스 4박스 4개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000996,https://www.nutrione.co.kr/data/goods/21/02/06/1000000996/1000000996_detail_065.png,113600 KRW,90900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000997,뉴트리원 정우성 비타민B 플러스 6박스 6개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000997,https://www.nutrione.co.kr/data/goods/21/02/06/1000000997/1000000997_detail_09.png,161200 KRW,129000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000999,뉴트리원 정우성 진생플러스 2박스 4개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000999,https://www.nutrione.co.kr/data/goods/21/02/06/1000000999/1000000999_detail_062.png,84800 KRW,67900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001000,뉴트리원 정우성 진생플러스 3박스 6개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001000,https://www.nutrione.co.kr/data/goods/21/02/06/1000001000/1000001000_detail_024.png,121100 KRW,96900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001001,뉴트리원 정우성 진생플러스 4박스 8개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001001,https://www.nutrione.co.kr/data/goods/21/02/06/1000001001/1000001001_detail_033.png,152300 KRW,121900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001002,뉴트리원 전지현 카테킨 플러스 2박스 2개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001002,https://www.nutrione.co.kr/data/goods/21/02/06/1000001002/1000001002_detail_076.png,71000 KRW,56800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001003,뉴트리원 전지현 카테킨 플러스 3박스 3개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001003,https://www.nutrione.co.kr/data/goods/21/02/06/1000001003/1000001003_detail_048.png,100800 KRW,80700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001004,뉴트리원 전지현 카테킨 플러스 6박스 6개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001004,https://www.nutrione.co.kr/data/goods/21/02/06/1000001004/1000001004_detail_04.png,168100 KRW,134500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001006,르시크릿 김희애 아르간 더 로얄 2박스 2개월분 식물성 오일 캡슐 모로코 엑스트라 버진,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001006,https://www.nutrione.co.kr/data/goods/21/02/07/1000001006/1000001006_detail_044.png,71100 KRW,56900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001007,르시크릿 김희애 듀얼 이너뷰티 콜라겐 아르간 더 로얄 2박스 2주분 저분자 고함량 식물성,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001007,https://www.nutrione.co.kr/data/goods/21/02/07/1000001007/1000001007_detail_039.png,71100 KRW,56900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001010,뉴트리원 정우성 활력보감 홍삼진액 1세트 1개월분 부모님 어버이날 선물 사포닌 농축액 6년근,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001010,https://www.nutrione.co.kr/data/goods/21/02/07/1000001010/1000001010_detail_067.png,76000 KRW,59000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000821,뉴트리원 전지현 포스트 바이오틱스 3박스 3개월분 프리 신 바이오스틱 유산균 프롤린,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000821,https://www.nutrione.co.kr/data/goods/20/06/27/1000000821/1000000821_detail_072.png,62300 KRW,59800 KRW,"전지현,유산균,신유산균,유익균,포스트바이오틱스,프로바이오틱스,면역,장건강,대장,아연,판토텐산,프락토올리고당,에너지,배변활동"
1000001013,뉴트리원 건강한 요로 엔 크랜베리 2박스 2개월분 개별인정형 파크랜 슈퍼푸드 유해균 억제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001013,https://www.nutrione.co.kr/data/goods/21/02/08/1000001013/1000001013_detail_05.png,68000 KRW,56900 KRW,"요로건강, 크랜베리, 크랜베리, 미국산, 안토시아니딘, 안토시아닌, 식물성캡슐, 크렌베리영양제, 건크랜베리"
1000001014,뉴트리원 건강한 요로 엔 크랜베리 3박스 3개월분 개별인정형 파크랜 슈퍼푸드 유해균 억제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001014,https://www.nutrione.co.kr/data/goods/21/02/08/1000001014/1000001014_detail_089.png,97000 KRW,80900 KRW,"요로건강, 크랜베리, 크랜베리, 미국산, 안토시아니딘, 안토시아닌, 식물성캡슐, 크렌베리영양제, 건크랜베리"
1000001015,뉴트리원 건강한 요로 엔 크랜베리 4박스 4개월분 개별인정형 파크랜 슈퍼푸드 유해균 억제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001015,https://www.nutrione.co.kr/data/goods/21/02/08/1000001015/1000001015_detail_063.png,122000 KRW,101900 KRW,"요로건강, 크랜베리, 크랜베리, 미국산, 안토시아니딘, 안토시아닌, 식물성캡슐, 크렌베리영양제, 건크랜베리"
1000001016,뉴트리원 건강한 요로 엔 크랜베리 5박스 5개월분 개별인정형 파크랜 슈퍼푸드 유해균 억제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001016,https://www.nutrione.co.kr/data/goods/21/02/08/1000001016/1000001016_detail_073.png,142800 KRW,119900 KRW,"요로건강, 크랜베리, 크랜베리, 미국산, 안토시아니딘, 안토시아닌, 식물성캡슐, 크렌베리영양제, 건크랜베리"
1000001017,뉴트리원 건강한 요로 엔 크랜베리 6박스 6개월분 개별인정형 파크랜 슈퍼푸드 유해균 억제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001017,https://www.nutrione.co.kr/data/goods/21/02/08/1000001017/1000001017_detail_035.png,161800 KRW,134900 KRW,"요로건강, 크랜베리, 크랜베리, 미국산, 안토시아니딘, 안토시아닌, 식물성캡슐, 크렌베리영양제, 건크랜베리"
1000001019,르시크릿 김희애 듀얼 이너뷰티 콜라겐 아르간 더 로얄 3박스 3주분 저분자 고함량 식물성,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001019,https://www.nutrione.co.kr/data/goods/21/02/08/1000001019/1000001019_detail_078.png,104800 KRW,83900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001021,르시크릿 김희애 듀얼 이너뷰티 콜라겐 아르간 더 로얄 4박스 4주분 저분자 고함량 식물성,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001021,https://www.nutrione.co.kr/data/goods/21/02/08/1000001021/1000001021_detail_08.png,132300 KRW,105900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001022,르시크릿 김희애 아르간 더 로얄 3박스 3개월분 식물성 오일 캡슐 모로코 엑스트라 버진,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001022,https://www.nutrione.co.kr/data/goods/21/02/08/1000001022/1000001022_detail_06.png,101100 KRW,80900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001023,르시크릿 김희애 아르간 더 로얄 4박스 4개월분 식물성 오일 캡슐 모로코 엑스트라 버진,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001023,https://www.nutrione.co.kr/data/goods/21/02/08/1000001023/1000001023_detail_043.png,127300 KRW,101900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001024,르시크릿 김희애 아르간 더 로얄 5박스 5개월분 식물성 오일 캡슐 모로코 엑스트라 버진,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001024,https://www.nutrione.co.kr/data/goods/21/02/08/1000001024/1000001024_detail_062.png,149800 KRW,119900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001025,르시크릿 김희애 아르간 더 로얄 6박스 6개월분 식물성 오일 캡슐 모로코 엑스트라 버진,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001025,https://www.nutrione.co.kr/data/goods/21/02/08/1000001025/1000001025_detail_060.png,173700 KRW,139000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001029,비비랩 전지현 면역 앤 비피더스 생유산균 1박스 1개월분 신 포스트 바이오틱스 프리 프로,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001029,https://www.nutrione.co.kr/data/goods/21/03/09/1000001029/1000001029_detail_048.png,22800 KRW,19000 KRW,"전지현,유산균,프로바이오틱스,면역,장건강,대장,전지현유산균,비비랩,전지현 유산균,BB LAB,비비랩유산균,셀렌,아연,비피더스,프리바이오틱스,신바이오틱스,포스트바이오틱스"
